"FECHA_PRECIO","ANIO_PRECIO","MES_PRECIO","DIA_PRECIO","DEPARTAMENTO_EDS","MUNICIPIO_EDS","NOMBRE_COMERCIAL_EDS","PRECIO_PROMEDIO_PUBLICADO","TIPO_COMBUSTIBLE","CODIGO_MUNICIPIO_DANE","LATITUD_MUNICIPIO","LONGITUD_MUNICIPIO"
"2023-1-01","2023","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","2,109","GNCV","11001","4.64925","-74.107"
"2024-6-01","2024","6","01","MAGDALENA","SANTA MARTA","ESTACION DE SERVICIO AVENIDA DEL RIO","2,514","GNCV","47001","11.2047","-74.199"
"2024-11-01","2024","11","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV LA 25","3,235","GNCV","76001","3.41369","-76.521"
"2021-1-01","2021","1","01","TOLIMA","IBAGUE","ESTACIÓN DE SERVICIO MILENIUM GAS EL JORDÁN","1,799","GNCV","73001","4.43225","-75.194"
"2024-8-01","2024","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO MUZU","2,349","GNCV","11001","4.64925","-74.107"
"2022-1-01","2022","1","01","VALLE DEL CAUCA","CALI","EDS TERPEL AUTOPISTA GNV","1,778","GNCV","76001","3.41369","-76.521"
"2023-10-01","2023","10","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL COLON - GNV","2,050","GNCV","11001","4.64925","-74.107"
"2021-10-01","2021","10","01","VALLE DEL CAUCA","CALI","GREPACOL S.A","1,939","GNCV","76001","3.41369","-76.521"
"2021-2-01","2021","2","01","ATLANTICO","BARRANQUILLA","ESTACION DE SIETE DE ABRIL GNV","1,499","GNCV","08001","10.978","-74.815"
"2022-9-01","2022","9","01","CORDOBA","MONTERIA","ESTACION DE SERVICIO VIRGEN DEL CARMEN SAS","1,856","GNCV","23001","8.75979","-75.873"
"2022-10-01","2022","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL GNV JAVERIANA","1,909","GNCV","11001","4.64925","-74.107"
"2025-1-01","2025","1","01","RISARALDA","DOSQUEBRADAS","ESTACION DE SERVICIO OTUN GAS","3,480","GNCV","66170","4.83313","-75.675"
"2024-2-01","2024","2","01","SANTANDER","FLORIDABLANCA","ESTACION DE SERVICIO RIO FRIO - GNV","2,389","GNCV","68276","7.07233","-73.099"
"2022-12-01","2022","12","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESTANCIA","2,089","GNCV","11001","4.64925","-74.107"
"2021-7-01","2021","7","01","CALDAS","MANIZALES","GNV CAMPEROS DEL CAFÉ","1,969","GNCV","17001","5.05766","-75.491"
"2022-11-01","2022","11","01","ATLANTICO","MALAMBO","EDS AEROPUERTO BARRANQUILLA GNV","1,936","GNCV","08433","10.8571","-74.776"
"2023-2-01","2023","2","01","VALLE DEL CAUCA","TULUA","EDS ENTRE RÍOS","2,548","GNCV","76834","4.0854","-76.197"
"2021-12-01","2021","12","01","QUINDIO","ARMENIA","ESTACION DE SERVICIO GNV EL CENTRO","2,074","GNCV","63001","4.53598","-75.680"
"2024-12-01","2024","12","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO GNV TERPEL AMIRA DE LA ROSA","2,937","GNCV","08001","10.978","-74.815"
"2025-4-01","2025","4","01","ANTIOQUIA","MEDELLIN","EDS ESSO AVENIDA ORIENTAL","3,590","GNCV","05001","6.24663","-75.581"
"2023-7-01","2023","7","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO TERPEL AV DE CALI","2,099","GNCV","11001","4.64925","-74.107"
"2024-12-01","2024","12","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP UVAL","1,899","GNCV","11001","4.64925","-74.107"
"2022-2-01","2022","2","01","VALLE DEL CAUCA","ROLDANILLO","SERVINORTE","2,190","GNCV","76622","4.4136","-76.152"
"2023-6-01","2023","6","01","CALDAS","MANIZALES","EDS TERPEL TERMINAL TRANSPORTES DE MANIZALES - GNV","2,429","GNCV","17001","5.05766","-75.491"
"2025-6-01","2025","6","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO GNV TERPEL AMIRA DE LA ROSA","3,107","GNCV","08001","10.978","-74.815"
"2022-1-01","2022","1","01","ATLANTICO","BARRANQUILLA","EDS LA UNION GNV","1,627","GNCV","08001","10.978","-74.815"
"2024-4-01","2024","4","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIOS LAS CEIBAS CALI S.A.S.","2,790","GNCV","76001","3.41369","-76.521"
"2022-6-01","2022","6","01","VALLE DEL CAUCA","PALMIRA","EDS BARRIO NUEVO","2,149","GNCV","76520","3.53154","-76.298"
"2021-8-01","2021","8","01","RISARALDA","DOSQUEBRADAS","ESTACION DE SERVICIO METROPOLITANA","1,799","GNCV","66170","4.83313","-75.675"
"2022-7-01","2022","7","01","VALLE DEL CAUCA","CALI","EDS GNV  LOS ANDES","2,044","GNCV","76001","3.41369","-76.521"
"2022-7-01","2022","7","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL LA 49 - NORMANDIA - GNV","1,849","GNCV","11001","4.64925","-74.107"
"2023-8-01","2023","8","01","CUNDINAMARCA","MOSQUERA","ESTACION DE SERVICIO TERPEL LA TORRE GNV","2,149","GNCV","25473","4.70653","-74.221"
"2024-5-01","2024","5","01","ANTIOQUIA","SABANETA","EPM MAYORCA","2,595","GNCV","05631","6.1499","-75.615"
"2022-4-01","2022","4","01","ANTIOQUIA","MEDELLIN","EDS EL RODEO GNV","1,958","GNCV","05001","6.24663","-75.581"
"2023-1-01","2023","1","01","CALDAS","MANIZALES","EDS TERPEL TERMINAL TRANSPORTES DE MANIZALES - GNV","2,529","GNCV","17001","5.05766","-75.491"
"2022-6-01","2022","6","01","CALDAS","CHINCHINA","NUEVA ESTACION DE SERVICIO SAN VICENTE","2,160","GNCV","17174","4.98523","-75.607"
"2023-5-01","2023","5","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL LAS VEGAS GNV","2,079","GNCV","11001","4.64925","-74.107"
"2025-6-01","2025","6","01","RISARALDA","PEREIRA","ESTACIÓN DE SERVICIO GNV SAN GABRIEL","3,349","GNCV","66001","4.80499","-75.719"
"2024-11-01","2024","11","01","CALDAS","LA DORADA","ESTACION DE SERVICIO TERPEL LA TRONCAL - GNV","2,893","GNCV","17380","5.46083","-74.668"
"2022-5-01","2022","5","01","CALDAS","MANIZALES","ESTACION DE SERVICIO LA PLAZUELA GNV","2,079","GNCV","17001","5.05766","-75.491"
"2022-9-01","2022","9","01","BOYACA","SOGAMOSO","ESTACIÓN DE SERVICIO EL TERMINAL GN","1,699","GNCV","15759","5.72398","-72.924"
"2024-7-01","2024","7","01","SANTANDER","BUCARAMANGA","CAMOVA","2,249","GNCV","68001","7.11647","-73.132"
"2022-1-01","2022","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV SEVILLANA","1,777","GNCV","11001","4.64925","-74.107"
"2024-5-01","2024","5","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP PROSPERIDAD","1,799","GNCV","11001","4.64925","-74.107"
"2023-3-01","2023","3","01","BOGOTA D.C.","BOGOTA, D.C.","BIOMAX SANANDRESITO 38","2,079","GNCV","11001","4.64925","-74.107"
"2022-4-01","2022","4","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV PRIMERA DE MAYO","1,867","GNCV","11001","4.64925","-74.107"
"2023-5-01","2023","5","01","RISARALDA","PEREIRA","ESTACIÓN LA SUR GNV","2,000","GNCV","66001","4.80499","-75.719"
"2025-4-01","2025","4","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO GNV TERPEL CAMPO VALDEZ","3,399","GNCV","05001","6.24663","-75.581"
"2025-2-01","2025","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO PATIO TUNAL","1,899","GNCV","11001","4.64925","-74.107"
"2022-3-01","2022","3","01","RISARALDA","PEREIRA","CORAL GAS LTDA.","1,910","GNCV","66001","4.80499","-75.719"
"2021-3-01","2021","3","01","VALLE DEL CAUCA","YUMBO","PETROLGAS GNV","1,450","GNCV","76892","3.5401","-76.499"
"2024-2-01","2024","2","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO INCOCENTRO CALLE 49","2,269","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO INDUSTRIAL BOYACA","2,079","GNCV","11001","4.64925","-74.107"
"2025-1-01","2025","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO AMERICAS 2","2,519","GNCV","11001","4.64925","-74.107"
"2021-6-01","2021","6","01","ANTIOQUIA","MEDELLIN","ESTACIÓN DE SERVICIOS EPM BELÉN","1,800","GNCV","05001","6.24663","-75.581"
"2023-8-01","2023","8","01","VALLE DEL CAUCA","CALI","GREPACOL S.A","2,621","GNCV","76001","3.41369","-76.521"
"2023-2-01","2023","2","01","ANTIOQUIA","MEDELLIN","EDS ESSO AVENIDA ORIENTAL","2,400","GNCV","05001","6.24663","-75.581"
"2022-6-01","2022","6","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP SAN BERNARDINO","1,499","GNCV","11001","4.64925","-74.107"
"2021-8-01","2021","8","01","CALDAS","MANIZALES","GNV CAMPEROS DEL CAFÉ","1,969","GNCV","17001","5.05766","-75.491"
"2023-2-01","2023","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL LA 49 - NORMANDIA - GNV","2,089","GNCV","11001","4.64925","-74.107"
"2024-10-01","2024","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP BRASIL","1,799","GNCV","11001","4.64925","-74.107"
"2022-11-01","2022","11","01","RISARALDA","PEREIRA","ESTACIÓN DE SERVICIO GNV SAN GABRIEL","2,309","GNCV","66001","4.80499","-75.719"
"2023-5-01","2023","5","01","VALLE DEL CAUCA","CALI","ESTACIÓN DE SERVICIO LA MILAGROSA","2,499","GNCV","76001","3.41369","-76.521"
"2024-4-01","2024","4","01","CESAR","VALLEDUPAR","EDS TERPEL LA VALLENATA GNV","2,394","GNCV","20001","10.4605","-73.259"
"2021-7-01","2021","7","01","QUINDIO","ARMENIA","EDS LA GALAN","2,074","GNCV","63001","4.53598","-75.680"
"2022-3-01","2022","3","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP UVAL","1,499","GNCV","11001","4.64925","-74.107"
"2022-7-01","2022","7","01","MAGDALENA","SANTA MARTA","ESTACION DE SERVICIO AUTOMOTRIZ MANZANARES","1,789","GNCV","47001","11.2047","-74.199"
"2023-7-01","2023","7","01","ATLANTICO","BARRANQUILLA","EDS RIBERA GNV","1,921","GNCV","08001","10.978","-74.815"
"2023-3-01","2023","3","01","BOGOTA D.C.","BOGOTA, D.C.","SERVYCOM-AVENIDA BOYACA","2,079","GNCV","11001","4.64925","-74.107"
"2021-12-01","2021","12","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO PTE ARANDA","1,905","GNCV","11001","4.64925","-74.107"
"2025-3-01","2025","3","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO GNV TERPEL CAMPO VALDEZ","3,399","GNCV","05001","6.24663","-75.581"
"2023-11-01","2023","11","01","CESAR","VALLEDUPAR","EDS TERPEL LA VALLENATA GNV","2,004","GNCV","20001","10.4605","-73.259"
"2025-2-01","2025","2","01","CUNDINAMARCA","FUNZA","ESTACIÓN DE SERVICIO DANUBIO FUNZA","2,519","GNCV","25286","4.71041","-74.201"
"2023-12-01","2023","12","01","QUINDIO","CALARCA","EDS LA METRO GNV","2,699","GNCV","63130","4.52098","-75.646"
"2024-10-01","2024","10","01","VALLE DEL CAUCA","TULUA","EDS ENTRE RÍOS","3,005","GNCV","76834","4.0854","-76.197"
"2021-7-01","2021","7","01","VALLE DEL CAUCA","CALI","CHIPICHAPE - GNV","1,710","GNCV","76001","3.41369","-76.521"
"2021-7-01","2021","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO ERMITA CAPILLA","1,709","GNCV","11001","4.64925","-74.107"
"2021-9-01","2021","9","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP SAN BERNARDINO","1,499","GNCV","11001","4.64925","-74.107"
"2024-1-01","2024","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL GNV CIUDAD DE CALI","2,220","GNCV","11001","4.64925","-74.107"
"2023-7-01","2023","7","01","CAUCA","SANTANDER DE QUILICHAO","EDS ZENCAR SANTANDER DE Q","2,991","GNCV","19698","3.01501","-76.485"
"2022-2-01","2022","2","01","ANTIOQUIA","MEDELLIN","EPM U DE M","1,955","GNCV","05001","6.24663","-75.581"
"2025-2-01","2025","2","01","MAGDALENA","SANTA MARTA","EDS GNC ZUCA","3,067","GNCV","47001","11.2047","-74.199"
"2022-4-01","2022","4","01","ATLANTICO","BARRANQUILLA","EDS COESCO PRADO","1,687","GNCV","08001","10.978","-74.815"
"2023-5-01","2023","5","01","ATLANTICO","BARRANQUILLA","EDS METROPARQUE GNV","2,066","GNCV","08001","10.978","-74.815"
"2025-5-01","2025","5","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO CIUDAD SALITRE","2,550","GNCV","11001","4.64925","-74.107"
"2022-11-01","2022","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO PTE ARANDA","2,059","GNCV","11001","4.64925","-74.107"
"2024-6-01","2024","6","01","VALLE DEL CAUCA","CALI","GREPACOL S.A","2,820","GNCV","76001","3.41369","-76.521"
"2022-10-01","2022","10","01","CUNDINAMARCA","MOSQUERA","EDS AUTOGAS CRUCE MOSQUERA","2,151","GNCV","25473","4.70653","-74.221"
"2022-9-01","2022","9","01","ATLANTICO","BARRANQUILLA","EDS METROPARQUE GNV","1,737","GNCV","08001","10.978","-74.815"
"2022-5-01","2022","5","01","VALLE DEL CAUCA","CALI","EDS TERPEL AUTOPISTA GNV","2,019","GNCV","76001","3.41369","-76.521"
"2023-7-01","2023","7","01","META","VILLAVICENCIO","EXTRA GAS DE COLOMBIA S.A.S.","2,299","GNCV","50001","4.12637","-73.622"
"2021-10-01","2021","10","01","CUNDINAMARCA","COTA","EDS ESSO AUTOPISTA MEDELLÍN","1,839","GNCV","25214","4.81256","-74.102"
"2025-4-01","2025","4","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO GNV ALQUERIA","2,499","GNCV","11001","4.64925","-74.107"
"2021-6-01","2021","6","01","ATLANTICO","BARRANQUILLA","EDS RIBERA GNV","1,489","GNCV","08001","10.978","-74.815"
"2021-6-01","2021","6","01","ATLANTICO","BARRANQUILLA","GAZEL PASEO BOLIVAR","1,479","GNCV","08001","10.978","-74.815"
"2023-5-01","2023","5","01","CUNDINAMARCA","LA MESA","ESTACION DE SERVICIO PUERTA DEL SOL","2,129","GNCV","25386","4.63103","-74.461"
"2021-3-01","2021","3","01","ANTIOQUIA","MEDELLIN","ESTACIÓN DE SERVICIOS EPM BELÉN","1,800","GNCV","05001","6.24663","-75.581"
"2024-11-01","2024","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESTANCIA","2,399","GNCV","11001","4.64925","-74.107"
"2022-1-01","2022","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO PTE ARANDA","2,055","GNCV","11001","4.64925","-74.107"
"2022-12-01","2022","12","01","ATLANTICO","SOLEDAD","ESTACION DE SERVICIO TERPEL VILLA ESTADIO - GNV","1,996","GNCV","08758","10.9099","-74.786"
"2024-7-01","2024","7","01","VALLE DEL CAUCA","PALMIRA","ESTACION DE SERVICIO TERPEL PALMIRANA GNV","2,887","GNCV","76520","3.53154","-76.298"
"2022-11-01","2022","11","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL TRINIDAD - GNV","2,059","GNCV","11001","4.64925","-74.107"
"2022-8-01","2022","8","01","VALLE DEL CAUCA","PALMIRA","ESTACION DE SERVICIO TERPEL PALMIRANA GNV","2,269","GNCV","76520","3.53154","-76.298"
"2025-7-01","2025","7","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO PALOQUEMADO","2,549","GNCV","11001","4.64925","-74.107"
"2022-2-01","2022","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL GNV CIUDAD DE CALI","1,867","GNCV","11001","4.64925","-74.107"
"2022-6-01","2022","6","01","ATLANTICO","BARRANQUILLA","GAZEL AUTONOMA","1,687","GNCV","08001","10.978","-74.815"
"2021-12-01","2021","12","01","CESAR","VALLEDUPAR","EDS TERPEL LA VALLENATA GNV","1,340","GNCV","20001","10.4605","-73.259"
"2023-1-01","2023","1","01","ANTIOQUIA","MEDELLIN","EDS TERPEL NORTE GNV","2,395","GNCV","05001","6.24663","-75.581"
"2023-4-01","2023","4","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM TEMPORAL NORTE","1,699","GNCV","11001","4.64925","-74.107"
"2023-8-01","2023","8","01","VALLE DEL CAUCA","CALI","CHIPICHAPE - GNV","2,617","GNCV","76001","3.41369","-76.521"
"2022-6-01","2022","6","01","MAGDALENA","SANTA MARTA","EDS GNC ZUCA","1,739","GNCV","47001","11.2047","-74.199"
"2024-7-01","2024","7","01","MAGDALENA","SANTA MARTA","ESTACION DE SERVICIO AUTOMOTRIZ MANZANARES","2,514","GNCV","47001","11.2047","-74.199"
"2022-4-01","2022","4","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO BRASIL","1,760","GNCV","11001","4.64925","-74.107"
"2025-7-01","2025","7","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION DE SERVICIO TERNERA GNV","2,904","GNCV","13001","10.3851","-75.496"
"2025-4-01","2025","4","01","SANTANDER","BUCARAMANGA","CAMOVA","2,550","GNCV","68001","7.11647","-73.132"
"2023-1-01","2023","1","01","ATLANTICO","BARRANQUILLA","EDS LA UNION GNV","1,996","GNCV","08001","10.978","-74.815"
"2023-12-01","2023","12","01","ATLANTICO","BARRANQUILLA","EDS COESCO PRADO","2,445","GNCV","08001","10.978","-74.815"
"2023-2-01","2023","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO PATIO TUNAL","1,599","GNCV","11001","4.64925","-74.107"
"2024-6-01","2024","6","01","ATLANTICO","BARRANQUILLA","PUNTO GAS RECREO","2,515","GNCV","08001","10.978","-74.815"
"2022-9-01","2022","9","01","ATLANTICO","BARRANQUILLA","ESTACION PUNTO GAS LAS PALMITAS","1,760","GNCV","08001","10.978","-74.815"
"2022-4-01","2022","4","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM TEMPORAL NORTE","1,499","GNCV","11001","4.64925","-74.107"
"2024-6-01","2024","6","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL VILLA ALZACIA - GNV","2,260","GNCV","11001","4.64925","-74.107"
"2023-9-01","2023","9","01","BOGOTA D.C.","BOGOTA, D.C.","EDS NQS CALLE 41","1,999","GNCV","11001","4.64925","-74.107"
"2025-4-01","2025","4","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO SAN FRANCISCO","3,117","GNCV","08001","10.978","-74.815"
"2023-6-01","2023","6","01","VALLE DEL CAUCA","BUENAVENTURA","TERPEL BUENAVENTURA GNV","2,577","GNCV","76109","3.87571","-77.010"
"2024-7-01","2024","7","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO PALOQUEMADO","2,299","GNCV","11001","4.64925","-74.107"
"2024-11-01","2024","11","01","QUINDIO","ARMENIA","ESTACION DE SERVICIO GNV EL CENTRO","3,317","GNCV","63001","4.53598","-75.680"
"2025-6-01","2025","6","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BRIO ALTAMAR","2,519","GNCV","11001","4.64925","-74.107"
"2021-2-01","2021","2","01","ANTIOQUIA","BELLO","ESTACION DE SERVICIO GNV BAHIA","1,794","GNCV","05088","6.33359","-75.555"
"2023-7-01","2023","7","01","META","VILLAVICENCIO","E.D.S. LA ESTRELLA","2,199","GNCV","50001","4.12637","-73.622"
"2024-8-01","2024","8","01","ANTIOQUIA","MEDELLIN","EPM U DE M","2,655","GNCV","05001","6.24663","-75.581"
"2022-4-01","2022","4","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL GNV CIUDAD DE CALI","1,749","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","ANTIOQUIA","MEDELLIN","ESTACIÓN DE SERVICIO GNV RIO","2,395","GNCV","05001","6.24663","-75.581"
"2022-7-01","2022","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO INCOCENTRO CALLE 49","1,890","GNCV","11001","4.64925","-74.107"
"2025-5-01","2025","5","01","RISARALDA","PEREIRA","ESTACIÓN LA SUR GNV","3,299","GNCV","66001","4.80499","-75.719"
"2021-12-01","2021","12","01","ATLANTICO","BARRANQUILLA","EDS TERPEL BOSTON - GNV","1,617","GNCV","08001","10.978","-74.815"
"2024-4-01","2024","4","01","SANTANDER","BARBOSA","ESTACIÓN DE SERVICIO AEROPUERTO BARBOSA","2,339","GNCV","68077","5.93253","-73.616"
"2024-10-01","2024","10","01","CASANARE","YOPAL","ESTACIÓN DE SERVICIO TRANSUNIDOS","1,999","GNCV","85001","5.3271","-72.396"
"2024-5-01","2024","5","01","SUCRE","COROZAL","DISMACARENA SAS","2,526","GNCV","70215","9.31875","-75.293"
"2025-1-01","2025","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP UVAL","1,899","GNCV","11001","4.64925","-74.107"
"2024-5-01","2024","5","01","MAGDALENA","SANTA MARTA","ESTACION DE SERVICIO AVENIDA DEL RIO","2,434","GNCV","47001","11.2047","-74.199"
"2024-5-01","2024","5","01","ANTIOQUIA","MEDELLIN","EDS TEXACO PUNTO CERO  (MEDELLÍN)","2,595","GNCV","05001","6.24663","-75.581"
"2025-2-01","2025","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","2,499","GNCV","11001","4.64925","-74.107"
"2021-6-01","2021","6","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM TEMPORAL NORTE","1,499","GNCV","11001","4.64925","-74.107"
"2022-6-01","2022","6","01","ANTIOQUIA","MEDELLIN","EPM CARIBE","2,055","GNCV","05001","6.24663","-75.581"
"2024-3-01","2024","3","01","BOGOTA D.C.","BOGOTA, D.C.","EDS LA TEXANA","2,199","GNCV","11001","4.64925","-74.107"
"2023-3-01","2023","3","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIOS EL TRIUNFO","2,064","GNCV","76001","3.41369","-76.521"
"2022-8-01","2022","8","01","CUNDINAMARCA","SOPO","EDS LA NUEVA DIANA","1,949","GNCV","25758","4.91539","-73.943"
"2021-2-01","2021","2","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO MUZU","1,729","GNCV","11001","4.64925","-74.107"
"2025-8-01","2025","8","01","RISARALDA","PEREIRA","ESTACIÓN LA SUR GNV","3,269","GNCV","66001","4.80499","-75.719"
"2025-3-01","2025","3","01","VALLE DEL CAUCA","CARTAGO","EDS LA 20 GNV","3,049","GNCV","76147","4.74219","-75.924"
"2025-1-01","2025","1","01","SUCRE","COROZAL","DISMACARENA SAS","2,879","GNCV","70215","9.31875","-75.293"
"2022-11-01","2022","11","01","ANTIOQUIA","BELLO","ESTACION DE SERVICIO GNV BAHIA","2,290","GNCV","05088","6.33359","-75.555"
"2025-4-01","2025","4","01","ATLANTICO","BARRANQUILLA","EDS METROPARQUE GNV","3,102","GNCV","08001","10.978","-74.815"
"2024-8-01","2024","8","01","ANTIOQUIA","MEDELLIN","EPM CARIBE","2,655","GNCV","05001","6.24663","-75.581"
"2025-7-01","2025","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM NORTE ACTUAL","1,899","GNCV","11001","4.64925","-74.107"
"2022-2-01","2022","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","1,799","GNCV","11001","4.64925","-74.107"
"2025-2-01","2025","2","01","VALLE DEL CAUCA","CALI","EDS GNV  LOS ANDES","3,210","GNCV","76001","3.41369","-76.521"
"2022-7-01","2022","7","01","MAGDALENA","SANTA MARTA","EDS GAZEL CONCEPCION","1,690","GNCV","47001","11.2047","-74.199"
"2025-5-01","2025","5","01","BOGOTA D.C.","BOGOTA, D.C.","SERVICENTRO PRIMAX AVDA TERCERA","2,519","GNCV","11001","4.64925","-74.107"
"2022-11-01","2022","11","01","ANTIOQUIA","MEDELLIN","EPM EXPOSICIONES","2,200","GNCV","05001","6.24663","-75.581"
"2021-6-01","2021","6","01","VALLE DEL CAUCA","CALI","EDS LAS AMERICAS GNV","1,790","GNCV","76001","3.41369","-76.521"
"2024-6-01","2024","6","01","ANTIOQUIA","MEDELLIN","ESTACIÓN DE SERVICIOS EPM BELÉN","2,595","GNCV","05001","6.24663","-75.581"
"2023-4-01","2023","4","01","ATLANTICO","BARRANQUILLA","E.D.S. SERVIGAS DEL CARIBE","2,026","GNCV","08001","10.978","-74.815"
"2022-11-01","2022","11","01","ANTIOQUIA","RIONEGRO","ESTACION DE SERVICIO TERPEL GNV TRANVIA","2,334","GNCV","05615","6.14715","-75.377"
"2022-3-01","2022","3","01","VALLE DEL CAUCA","CALI","OPECOM EDS SILOE","1,908","GNCV","76001","3.41369","-76.521"
"2024-10-01","2024","10","01","QUINDIO","ARMENIA","EDS GAS VEHICULAR","3,031","GNCV","63001","4.53598","-75.680"
"2025-7-01","2025","7","01","SANTANDER","FLORIDABLANCA","ESTACION DE SERVICIO RIO FRIO - GNV","2,549","GNCV","68276","7.07233","-73.099"
"2022-7-01","2022","7","01","CUNDINAMARCA","MOSQUERA","ESTACION DE SERVICIO EL PORVENIR","1,954","GNCV","25473","4.70653","-74.221"
"2021-11-01","2021","11","01","CUNDINAMARCA","COTA","EDS ESSO AUTOPISTA MEDELLÍN","1,839","GNCV","25214","4.81256","-74.102"
"2025-3-01","2025","3","01","CASANARE","YOPAL","ESTACIÓN DE SERVICIO TRANSUNIDOS","2,369","GNCV","85001","5.3271","-72.396"
"2024-7-01","2024","7","01","VALLE DEL CAUCA","TULUA","EDS TULUA GNV","2,867","GNCV","76834","4.0854","-76.197"
"2024-12-01","2024","12","01","VALLE DEL CAUCA","TULUA","EDS ENTRE RÍOS","3,395","GNCV","76834","4.0854","-76.197"
"2023-1-01","2023","1","01","MAGDALENA","SANTA MARTA","ESTACION DE SERVICIO AVENIDA DEL RIO","1,948","GNCV","47001","11.2047","-74.199"
"2025-2-01","2025","2","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO ERMITA CAPILLA","2,490","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION MARBELLA S.A.","1,986","GNCV","13001","10.3851","-75.496"
"2024-4-01","2024","4","01","CORDOBA","PLANETA RICA","SERVICENTRO ESSO PLANETA RICA","2,506","GNCV","23555","8.4082","-75.583"
"2024-9-01","2024","9","01","ATLANTICO","BARRANQUILLA","PUNTO GAS RECREO","2,555","GNCV","08001","10.978","-74.815"
"2024-12-01","2024","12","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL LA JUANA - GNV","3,270","GNCV","11001","4.64925","-74.107"
